what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334160017656
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334160027159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334160039353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160043726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160044363
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334160046858
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334160047013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334160056187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334160060392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334160060951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160067264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160072017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334160075317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160090299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160250219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160251981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334160255294
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334160274602
